Datum ,NO (µg/m³),NO2 (µg/m³),Ozon (µg/m³),Temperatur (°C),Globalstrahlung (W/m²),Niederschlag (mm),Windrichtung (°),Windgeschwindigkeit (m/s),Taupunkt (°C),,NO (µg/m³),NO Max,NO2 (µg/m³),NO2 Max,Ozon (µg/m³),Ozon Max,Temperatur (°C),Globalstrahlung (W/m²),Niederschlag (mm),Temperatur (°C),Temperatur (°C),Ozon-8h-Mittel 12-20h,,Wind-G mittel (m/s),Wind-G Max
2/6/2014 10:30,23.4,41.4,36.2,8.3,256,0,183,1.4,,,,,,,,,,,,,,,39.7,,
2/6/2014 11:00,21,34.9,43.4,9,252,0,189,1.4,,,,,,,,,,,,,,,39.1,,
2/6/2014 11:30,15.4,24.6,54.9,9.5,308,0,199,2.4,,,,,,,,,,,,,,,39.1,,
2/6/2014 12:00,21.6,32.8,50.5,9.6,269,0,204,1.5,,,,,,,,,,,,,,,38.8,,
2/6/2014 12:30,18.7,30.7,53.7,9.9,249,0,199,1.8,,,,,,,,,,,,,,,39.7,,
2/6/2014 13:00,16.5,33.7,49,10,196,0,190,1.6,,,,,,,,,,,,,,,39.3,,
2/6/2014 13:30,12.2,26.3,,10.4,214,0,193,1.5,,,,,,,,,,,,,,,38.3,,
2/6/2014 14:00,15.5,25.9,,10.9,296,0,198,2,,,,,,,,,,,,,,,37.8,,
2/6/2014 14:30,13.1,24.3,,10.8,229,0,201,1.8,,,,,,,,,,,,,,,37.9,,
2/6/2014 15:00,21.6,30.1,,11,224,0,201,1.8,,,,,,,,,,,,,,,37.6,,
2/6/2014 15:30,17.6,31.9,,11.3,160,0,200,1.7,,,,,,,,,,,,,,,38.0,,
2/6/2014 16:00,11,38.8,,11,74,0,171,1.4,,,,,,,,,,,,,,,38.9,,
2/6/2014 16:30,14.9,49.5,,10.9,32,0,151,1.1,,,,,,,,,,,,,,,40.0,,
2/6/2014 17:00,1.5,39.1,,10.6,14,0,120,1.1,,,,,,,,,,,,,,,41.9,,
2/6/2014 17:30,7.1,45.7,,10.4,5,0,124,1.3,,,,,,,,,,,,,,,44.8,,
2/6/2014 18:00,11.1,34.6,,10.6,0,0,139,1.5,,,,,,,,,,,,,,,48.0,,
2/6/2014 18:30,5.1,27.7,,10.7,0,0,135,1.7,,,,,,,,,,,,,,,50.3,,
2/6/2014 19:00,1.3,22,,10.7,0,0,106,2.7,,,,,,,,,,,,,,,52.0,,
2/6/2014 19:30,0.8,25.1,,10.7,0,0,108,3,,,,,,,,,,,,,,,51.1,,
2/6/2014 20:00,4.1,36,,10.7,0,0,145,1.9,,,,,,,,,,,,,,,51.4,,
2/6/2014 20:30,2.4,33,,10.8,0,0,134,3.1,,,,,,,,,,,,,,,49.0,,
2/6/2014 21:00,1.3,27.2,,11.2,0,0,127,2.8,,,,,,,,,,,,,,,#DIV/0!,,
2/6/2014 21:30,0.8,26.4,,11.1,0,0,130,2.2,,,,,,,,,,,,,,,#DIV/0!,,
2/6/2014 22:00,0.9,26.8,,11,0,0,131,2.1,,,,,,,,,,,,,,,#DIV/0!,,
2/6/2014 22:30,0.7,22.1,,11.2,0,0,130,2.7,,,,,,,,,,,,,,,#DIV/0!,,
2/6/2014 23:00,0.4,18.2,,11.6,0,0,131,2.6,,,,,,,,,,,,,,,#DIV/0!,,
2/6/2014 23:30,0.6,16.8,,11.7,0,0,129,2.2,,,,,,,,,,,,,,,#DIV/0!,,
2/7/2014 0:00,0.5,17.1,,11.3,0,0,135,1.8,,,,,,,,,,,,,,,#DIV/0!,,
2/7/2014 0:30,0.7,16,,11.3,0,0,146,2,,,,,,,,,,,,,,,#DIV/0!,,
2/7/2014 1:00,0.1,12.1,,11.8,0,0,125,2.2,,,,,,,,,,,,,,,#DIV/0!,,
2/7/2014 1:30,0,13.1,,11.7,0,0,100,3.5,,,,,,,,,,,,,,,#DIV/0!,,
2/7/2014 2:00,0.1,12.1,,11.9,0,0,105,2.9,,,,,,,,,,,,,,,#DIV/0!,,
2/7/2014 2:30,0.1,12.4,,11.5,0,0,114,2.8,,,,,,,,,,,,,,,#DIV/0!,,
2/7/2014 3:00,0.2,13.1,,11.2,0,0,119,1.8,,,,,,,,,,,,,,,#DIV/0!,,
2/7/2014 3:30,0.1,12.4,,11.2,0,0,127,1.6,,,,,,,,,,,,,,,#DIV/0!,,
2/7/2014 4:00,1.1,17.9,,10,0,0,151,1.3,,,,,,,,,,,,,,,#DIV/0!,,
2/7/2014 4:30,,,,8.7,0,0,140,1.2,,,,,,,,,,,,,,,#DIV/0!,,
2/7/2014 5:00,0.6,19.8,,8.2,0,0,123,1.4,,,,,,,,,,,,,,,#DIV/0!,,
2/7/2014 5:30,1.9,22.6,,8.1,0,0,132,1.4,,,,,,,,,,,,,,,#DIV/0!,,
2/7/2014 6:00,5.6,27.7,,8.1,0,0,142,1.1,,,,,,,,,,,,,,,#DIV/0!,,
2/7/2014 6:30,7.7,37.1,,7.9,0,0,140,1,,,,,,,,,,,,,,,#DIV/0!,,
2/7/2014 7:00,23.9,49.6,,7.9,0,0,142,1.1,,,,,,,,,,,,,,,#DIV/0!,,
2/7/2014 7:30,17.6,44.3,,9.3,0,0,131,1.7,,,,,,,,,,,,,,,#DIV/0!,,
2/7/2014 8:00,12.4,41.7,,10.1,3,0,133,1.8,,,,,,,,,,,,,,,#DIV/0!,,
2/7/2014 8:30,5.1,38.5,,10.4,26,0,125,2,,,,,,,,,,,,,,,#DIV/0!,,
2/7/2014 9:00,4.7,32.2,,12.4,23,0,155,2.5,,,,,,,,,,,,,,,#DIV/0!,,
2/7/2014 9:30,9.6,44.3,,12.7,42,0,157,3.1,,,,,,,,,,,,,,,#DIV/0!,,
2/7/2014 10:00,14.7,51.8,,12.6,42,0,164,2.4,,,,,,,,,,,,,,,#DIV/0!,,
2/7/2014 10:30,12.6,33.4,,12.7,57,0,177,2.7,,,,,,,,,,,,,,,#DIV/0!,,
2/7/2014 11:00,10.3,27.8,,12.7,68,0,183,2.9,,,,,,,,,,,,,,,#DIV/0!,,
2/7/2014 11:30,9.6,26.1,,12.7,88,0,191,3,,,,,,,,,,,,,,,#DIV/0!,,
2/7/2014 12:00,8.9,20.4,,12.4,90,0,197,3.9,,,,,,,,,,,,,,,#DIV/0!,,
2/7/2014 12:30,10,20.6,,12,132,0,198,3.7,,,,,,,,,,,,,,,#DIV/0!,,
2/7/2014 13:00,11.5,21,,12,99,0,209,3.2,,,,,,,,,,,,,,,#DIV/0!,,
2/7/2014 13:30,12.5,19.7,,11.5,99,0,218,3.4,,,,,,,,,,,,,,,#DIV/0!,,
2/7/2014 14:00,19.5,26.5,,11,134,0,243,2.1,,,,,,,,,,,,,,,#DIV/0!,,
2/7/2014 14:30,16,23.2,,11,172,0,233,2.5,,,,,,,,,,,,,,,#DIV/0!,,
2/7/2014 15:00,23.2,35.3,,11,116,0,230,1.5,,,,,,,,,,,,,,,#DIV/0!,,
2/7/2014 15:30,14.9,22,,11.2,127,0,225,2.5,,,,,,,,,,,,,,,#DIV/0!,,
2/7/2014 16:00,16.9,21.1,,11,99,0,249,3.3,,,,,,,,,,,,,,,#DIV/0!,,
2/7/2014 16:30,22.8,29.6,,10.8,50,0,233,1.9,,,,,,,,,,,,,,,#DIV/0!,,
2/7/2014 17:00,8.7,23.4,,10.5,37,0,198,1.9,,,,,,,,,,,,,,,#DIV/0!,,
2/7/2014 17:30,9,27.8,,10.2,17,0,194,1.7,,,,,,,,,,,,,,,#DIV/0!,,
2/7/2014 18:00,11.6,26.2,,10.2,0,0,224,2.1,,,,,,,,,,,,,,,#DIV/0!,,
2/7/2014 18:30,13.5,34.9,,9.7,0,0,234,0.9,,,,,,,,,,,,,,,#DIV/0!,,
2/7/2014 19:00,13.3,40.1,,9.2,0,0,246,0.2,,,,,,,,,,,,,,,#DIV/0!,,
2/7/2014 19:30,10,43.6,,8.3,0,0,123,0.5,,,,,,,,,,,,,,,#DIV/0!,,
2/7/2014 20:00,10.4,38.3,,8.4,0,0,195,0.9,,,,,,,,,,,,,,,#DIV/0!,,
2/7/2014 20:30,22,43.2,,9,0,0,230,1,,,,,,,,,,,,,,,#DIV/0!,,
2/7/2014 21:00,2.4,40,,7.8,0,0,170,0.5,,,,,,,,,,,,,,,#DIV/0!,,
2/7/2014 21:30,0.9,41.8,,6.6,0,0,119,1.1,,,,,,,,,,,,,,,#DIV/0!,,
2/7/2014 22:00,0.7,39.2,,6.3,0,0,129,1.1,,,,,,,,,,,,,,,#DIV/0!,,
2/7/2014 22:30,3.8,32.9,,7.2,0,0,164,1.2,,,,,,,,,,,,,,,#DIV/0!,,
2/7/2014 23:00,0.5,27.5,,7.1,0,0,159,1.4,,,,,,,,,,,,,,,#DIV/0!,,
2/7/2014 23:30,0.1,25.8,,6.6,0,0,151,1.3,,,,,,,,,,,,,,,#DIV/0!,,
2/8/2014 0:00,0.4,23.9,,6.2,0,0,125,1,,,,,,,,,,,,,,,#DIV/0!,,
2/8/2014 0:30,1.9,22.2,,6.3,0,0,127,0.9,,,,,,,,,,,,,,,#DIV/0!,,
2/8/2014 1:00,0.3,23,,6.5,0,0,140,1.1,,,,,,,,,,,,,,,#DIV/0!,,
2/8/2014 1:30,0.2,19.8,,6.4,0,0,142,1.2,,,,,,,,,,,,,,,#DIV/0!,,
2/8/2014 2:00,0.2,28.5,,6.4,0,0,128,1.2,,,,,,,,,,,,,,,#DIV/0!,,
2/8/2014 2:30,0.3,18.8,,7,0,0,152,1.9,,,,,,,,,,,,,,,#DIV/0!,,
2/8/2014 3:00,0.4,14.7,,7,0,0,151,1.7,,,,,,,,,,,,,,,#DIV/0!,,
2/8/2014 3:30,0,10,,6.9,0,0,144,1.5,,,,,,,,,,,,,,,#DIV/0!,,
2/8/2014 4:00,0.2,15.1,,5.7,0,0,128,1.4,,,,,,,,,,,,,,,#DIV/0!,,
2/8/2014 4:30,0.4,15.6,,5.2,0,0,129,1.6,,,,,,,,,,,,,,,#DIV/0!,,
2/8/2014 5:00,0.4,15.3,,5,0,0,129,1.6,,,,,,,,,,,,,,,#DIV/0!,,
2/8/2014 5:30,0.4,11.2,,5.5,0,0,133,1.9,,,,,,,,,,,,,,,#DIV/0!,,
2/8/2014 6:00,1.4,11.1,,6,0,0,134,1.7,,,,,,,,,,,,,,,#DIV/0!,,
2/8/2014 6:30,0.7,11.9,,6,0,0,133,1.6,,,,,,,,,,,,,,,#DIV/0!,,
2/8/2014 7:00,0.5,12.7,,6.5,0,0,131,2.1,,,,,,,,,,,,,,,#DIV/0!,,
2/8/2014 7:30,0.9,13.6,,6.3,0,0,120,1.8,,,,,,,,,,,,,,,#DIV/0!,,
2/8/2014 8:00,0.7,12.2,,6.4,10,0,125,1.9,,,,,,,,,,,,,,,#DIV/0!,,
2/8/2014 8:30,1.2,13.4,,6.6,37,0,129,1.8,,,,,,,,,,,,,,,#DIV/0!,,
2/8/2014 9:00,1,11.9,,7.1,48,0,115,2.1,,,,,,,,,,,,,,,#DIV/0!,,
2/8/2014 9:30,2.4,13.4,,7.3,63,0,126,2,,,,,,,,,,,,,,,#DIV/0!,,
2/8/2014 10:00,1.9,14.5,,7.2,48,0,122,2.2,,,,,,,,,,,,,,,#DIV/0!,,
2/8/2014 10:30,2.7,16,,7.4,58,0,118,1.9,,,,,,,,,,,,,,,#DIV/0!,,
2/8/2014 11:00,2.6,16.3,,7.8,119,0,126,1.7,,,,,,,,,,,,,,,#DIV/0!,,
2/8/2014 11:30,2.8,17.1,,8.2,151,0,136,2.4,,,,,,,,,,,,,,,#DIV/0!,,
2/8/2014 12:00,2.5,17.9,,8.5,157,0,113,2.4,,,,,,,,,,,,,,,#DIV/0!,,
2/8/2014 12:30,1.8,13.4,,9.1,151,0,110,2.1,,,,,,,,,,,,,,,#DIV/0!,,
2/8/2014 13:00,2.9,17.4,,9,108,0,107,2.3,,,,,,,,,,,,,,,#DIV/0!,,
2/8/2014 13:30,2,16.9,,9.3,125,0,117,2.6,,,,,,,,,,,,,,,#DIV/0!,,
2/8/2014 14:00,2.3,18,,9.6,106,0,131,2,,,,,,,,,,,,,,,#DIV/0!,,
2/8/2014 14:30,4.8,22.2,,10.3,132,0,160,2.1,,,,,,,,,,,,,,,#DIV/0!,,
2/8/2014 15:00,4.3,15.8,,9.7,55,0,196,2.9,,,,,,,,,,,,,,,#DIV/0!,,
2/8/2014 15:30,3,15.8,,8.9,30,0.22,184,2.6,,,,,,,,,,,,,,,#DIV/0!,,
2/8/2014 16:00,3.1,19.8,,8.1,23,0.36,176,2.5,,,,,,,,,,,,,,,#DIV/0!,,
2/8/2014 16:30,2.1,17.8,,7.6,21,0.24,174,2.4,,,,,,,,,,,,,,,#DIV/0!,,
2/8/2014 17:00,2,24.3,,7.3,11,0.16,157,2.1,,,,,,,,,,,,,,,#DIV/0!,,
2/8/2014 17:30,1.2,25.1,,7.2,4,0.13,158,1.9,,,,,,,,,,,,,,,#DIV/0!,,
2/8/2014 18:00,2.2,22.7,,7.2,0,0.09,165,2.5,,,,,,,,,,,,,,,#DIV/0!,,
2/8/2014 18:30,1.2,22.7,,7,0,0.08,157,2.3,,,,,,,,,,,,,,,#DIV/0!,,
2/8/2014 19:00,2.3,23.4,,7,0,0.05,151,1.8,,,,,,,,,,,,,,,#DIV/0!,,
2/8/2014 19:30,1.2,17.3,,7,0,0.22,153,1.9,,,,,,,,,,,,,,,#DIV/0!,,
2/8/2014 20:00,0.5,12.4,,7.1,0,0.18,149,2.1,,,,,,,,,,,,,,,#DIV/0!,,
2/8/2014 20:30,0.8,12.7,,7.2,0,0.23,157,2.2,,,,,,,,,,,,,,,#DIV/0!,,
2/8/2014 21:00,0.5,13.8,,7,0,0.34,155,1.9,,,,,,,,,,,,,,,#DIV/0!,,
2/8/2014 21:30,0.2,14.8,,6.8,0,0.2,147,1.8,,,,,,,,,,,,,,,#DIV/0!,,
2/8/2014 22:00,0.5,16.2,,6.7,0,0.13,148,1.7,,,,,,,,,,,,,,,#DIV/0!,,
2/8/2014 22:30,0.2,19.1,,6.8,0,0.01,153,1.8,,,,,,,,,,,,,,,#DIV/0!,,
2/8/2014 23:00,0.4,19.1,,7,0,0,155,1.9,,,,,,,,,,,,,,,#DIV/0!,,
2/8/2014 23:30,0.8,17.3,,6.9,0,0,167,1.4,,,,,,,,,,,,,,,#DIV/0!,,
2/9/2014 0:00,0.5,12.8,,6.6,0,0,157,1.6,,,,,,,,,,,,,,,#DIV/0!,,
2/9/2014 0:30,0.5,11.5,,6.5,0,0,164,1.7,,,,,,,,,,,,,,,#DIV/0!,,
2/9/2014 1:00,0.3,11.9,,6.4,0,0,160,1.5,,,,,,,,,,,,,,,#DIV/0!,,
2/9/2014 1:30,0.1,12.2,,6.4,0,0,159,1.3,,,,,,,,,,,,,,,#DIV/0!,,
2/9/2014 2:00,0.2,14,,6.2,0,0,146,1.1,,,,,,,,,,,,,,,#DIV/0!,,
2/9/2014 2:30,0.2,10.9,,6.4,0,0,149,1.2,,,,,,,,,,,,,,,#DIV/0!,,
2/9/2014 3:00,1,10.3,,6.7,0,0.09,205,1.6,,,,,,,,,,,,,,,#DIV/0!,,
2/9/2014 3:30,0.2,5.9,,6.1,0,0,182,1.3,,,,,,,,,,,,,,,#DIV/0!,,
2/9/2014 4:00,0.3,6.1,,6.2,0,0,165,1.4,,,,,,,,,,,,,,,#DIV/0!,,
2/9/2014 4:30,1,7.2,,6.4,0,0,170,0.9,,,,,,,,,,,,,,,#DIV/0!,,
2/9/2014 5:00,0.5,8.3,,6.4,0,0,152,1.2,,,,,,,,,,,,,,,#DIV/0!,,
2/9/2014 5:30,0.1,6.7,,6.5,0,0,154,1.6,,,,,,,,,,,,,,,#DIV/0!,,
2/9/2014 6:00,0.2,7.7,,6.6,0,0,165,1.5,,,,,,,,,,,,,,,#DIV/0!,,
2/9/2014 6:30,0.2,7.2,,6.6,0,0,165,1.7,,,,,,,,,,,,,,,#DIV/0!,,
2/9/2014 7:00,0,7.1,,6.6,0,0,168,1.7,,,,,,,,,,,,,,,#DIV/0!,,
2/9/2014 7:30,1.1,9.3,,6.6,0,0,176,1.2,,,,,,,,,,,,,,,#DIV/0!,,
2/9/2014 8:00,0.6,7.3,,6.6,3,0,170,1.7,,,,,,,,,,,,,,,#DIV/0!,,
2/9/2014 8:30,1.2,6.4,,6.7,11,0,196,1.5,,,,,,,,,,,,,,,#DIV/0!,,
2/9/2014 9:00,1.3,8.1,,6.8,43,0,188,1.4,,,,,,,,,,,,,,,#DIV/0!,,
2/9/2014 9:30,1.9,7.2,,6.8,49,0,208,2.2,,,,,,,,,,,,,,,#DIV/0!,,
2/9/2014 10:00,2.6,8.6,,6.6,162,0,186,1.7,,,,,,,,,,,,,,,#DIV/0!,,
2/9/2014 10:30,4.9,11.3,,7,128,0,198,2,,,,,,,,,,,,,,,#DIV/0!,,
2/9/2014 11:00,4.3,10.5,,7.3,145,0,202,2.1,,,,,,,,,,,,,,,#DIV/0!,,
2/9/2014 11:30,3.8,10.1,,7.7,127,0,210,2.5,,,,,,,,,,,,,,,#DIV/0!,,
2/9/2014 12:00,4.1,9.4,,7.6,158,0,212,2.9,,,,,,,,,,,,,,,#DIV/0!,,
2/9/2014 12:30,5.6,10.8,,7.8,219,0,222,2.9,,,,,,,,,,,,,,,#DIV/0!,,
2/9/2014 13:00,5.9,10.7,,8.2,249,0,203,2.6,,,,,,,,,,,,,,,#DIV/0!,,
2/9/2014 13:30,4.3,7.4,,8.6,353,0,201,3.2,,,,,,,,,,,,,,,#DIV/0!,,
2/9/2014 14:00,8.5,11.4,,8.6,210,0,224,2.7,,,,,,,,,,,,,,,#DIV/0!,,
2/9/2014 14:30,13.6,16.3,,8,84,0.22,234,2.3,,,,,,,,,,,,,,,#DIV/0!,,
2/9/2014 15:00,8.2,12.7,,6.8,228,0.01,200,2.1,,,,,,,,,,,,,,,#DIV/0!,,
2/9/2014 15:30,4.7,12.3,,7.5,85,0,204,1.8,,,,,,,,,,,,,,,#DIV/0!,,
2/9/2014 16:00,16,20.7,,7.2,48,0.49,251,2.4,,,,,,,,,,,,,,,#DIV/0!,,
2/9/2014 16:30,5.5,14.4,,5.3,78,0.38,233,1.2,,,,,,,,,,,,,,,#DIV/0!,,
2/9/2014 17:00,2.4,15.5,,5.2,37,0.25,174,1.3,,,,,,,,,,,,,,,#DIV/0!,,
2/9/2014 17:30,12.6,22.9,,4.8,10,0.05,236,1.2,,,,,,,,,,,,,,,#DIV/0!,,
2/9/2014 18:00,3.2,18.5,,4.9,0,0,193,1.1,,,,,,,,,,,,,,,#DIV/0!,,
2/9/2014 18:30,2.1,21.9,,4.4,0,0,162,1.4,,,,,,,,,,,,,,,#DIV/0!,,
2/9/2014 19:00,0.8,16.4,,4.1,0,0,150,1.6,,,,,,,,,,,,,,,#DIV/0!,,
2/9/2014 19:30,1.1,22.7,,4.2,0,0,158,2,,,,,,,,,,,,,,,#DIV/0!,,
2/9/2014 20:00,3.4,26.1,,4,0,0.59,166,1.2,,,,,,,,,,,,,,,#DIV/0!,,
2/9/2014 20:30,0.3,17,,3.8,0,0.15,135,1.2,,,,,,,,,,,,,,,#DIV/0!,,
2/9/2014 21:00,0.2,19.5,,3.9,0,0.01,133,1.1,,,,,,,,,,,,,,,#DIV/0!,,
2/9/2014 21:30,0.9,18.3,,3.7,0,0,147,1.1,,,,,,,,,,,,,,,#DIV/0!,,
2/9/2014 22:00,1.7,19.5,,3.5,0,0,132,1.1,,,,,,,,,,,,,,,#DIV/0!,,
2/9/2014 22:30,2.6,22,,3.3,0,0,134,1.1,,,,,,,,,,,,,,,#DIV/0!,,
2/9/2014 23:00,0.5,14.9,,3.2,0,0,128,1.3,,,,,,,,,,,,,,,#DIV/0!,,
2/9/2014 23:30,0.7,14.6,,3.3,0,0,128,1.2,,,,,,,,,,,,,,,#DIV/0!,,
2/10/2014 0:00,0.6,13,,3.2,0,0,123,1.9,,,,,,,,,,,,,,,#DIV/0!,,
2/10/2014 0:30,0.2,8.8,,3.4,0,0,122,2,,,,,,,,,,,,,,,#DIV/0!,,
2/10/2014 1:00,0,7.1,,3.9,0,0,87,1.5,,,,,,,,,,,,,,,#DIV/0!,,
2/10/2014 1:30,,,,3.9,0,0,88,1,,,,,,,,,,,,,,,#DIV/0!,,
2/10/2014 2:00,0.1,7.6,,4.3,0,0,102,1.4,,,,,,,,,,,,,,,#DIV/0!,,
2/10/2014 2:30,0,7.4,,4.6,0,0,96,2,,,,,,,,,,,,,,,#DIV/0!,,
2/10/2014 3:00,0.1,8.6,,4.5,0,0,85,3.6,,,,,,,,,,,,,,,#DIV/0!,,
2/10/2014 3:30,0.4,8.9,,4.7,0,0,114,1.7,,,,,,,,,,,,,,,#DIV/0!,,
2/10/2014 4:00,0.3,8.5,,4.8,0,0,112,2,,,,,,,,,,,,,,,#DIV/0!,,
2/10/2014 4:30,0.1,6.1,,5,0,0,106,1.9,,,,,,,,,,,,,,,#DIV/0!,,
2/10/2014 5:00,0.5,7.5,,5.1,0,0,115,1.4,,,,,,,,,,,,,,,#DIV/0!,,
2/10/2014 5:30,0.6,8.6,,5,0,0,97,0.9,,,,,,,,,,,,,,,#DIV/0!,,
2/10/2014 6:00,2.3,9.8,,5.1,0,0,82,2.1,,,,,,,,,,,,,,,#DIV/0!,,
2/10/2014 6:30,1.1,6.1,,5.2,0,0,82,2.5,,,,,,,,,,,,,,,#DIV/0!,,
2/10/2014 7:00,0,4.8,,5.5,0,0,79,3.9,,,,,,,,,,,,,,,#DIV/0!,,
2/10/2014 7:30,0.1,5.7,,6,0,0,81,5.8,,,,,,,,,,,,,,,#DIV/0!,,
2/10/2014 8:00,0.2,6.9,,6,3,0,85,6.4,,,,,,,,,,,,,,,#DIV/0!,,
2/10/2014 8:30,0.3,9,,6,12,0,84,7.1,,,,,,,,,,,,,,,#DIV/0!,,
2/10/2014 9:00,0.7,10.8,,5.9,39,0,85,7.6,,,,,,,,,,,,,,,#DIV/0!,,
2/10/2014 9:30,0.6,10.7,,6,58,0,83,8.4,,,,,,,,,,,,,,,#DIV/0!,,
2/10/2014 10:00,0.8,10.4,,6.1,95,0,86,7.9,,,,,,,,,,,,,,,#DIV/0!,,
2/10/2014 10:30,0.8,9.5,,6.4,113,0,85,7.8,,,,,,,,,,,,,,,#DIV/0!,,
2/10/2014 11:00,1,9.2,,6.6,157,0,84,8.1,,,,,,,,,,,,,,,#DIV/0!,,
2/10/2014 11:30,0.8,10.3,,6.6,109,0,89,7.3,,,,,,,,,,,,,,,#DIV/0!,,
2/10/2014 12:00,0.7,11.1,,6.7,75,0,95,5.5,,,,,,,,,,,,,,,#DIV/0!,,
2/10/2014 12:30,1.2,12,,6.8,48,0,88,3.1,,,,,,,,,,,,,,,#DIV/0!,,
2/10/2014 13:00,2.5,13.2,,6.9,79,0,100,3.3,,,,,,,,,,,,,,,#DIV/0!,,
2/10/2014 13:30,1,11.8,,7,72,0,83,4.6,,,,,,,,,,,,,,,#DIV/0!,,
2/10/2014 14:00,0.9,13.3,,7,62,0,89,4.1,,,,,,,,,,,,,,,#DIV/0!,,
2/10/2014 14:30,1.1,15,,6.2,96,0.04,81,3.9,,,,,,,,,,,,,,,#DIV/0!,,
2/10/2014 15:00,1,15.7,,6.2,54,0,76,3.6,,,,,,,,,,,,,,,#DIV/0!,,
2/10/2014 15:30,13.3,28.6,,5.8,44,0.3,64,1.2,,,,,,,,,,,,,,,#DIV/0!,,
2/10/2014 16:00,24.1,39.3,,5.9,89,0.03,128,0.3,,,,,,,,,,,,,,,#DIV/0!,,
2/10/2014 16:30,16.5,50.2,,6,64,0,133,1.1,,,,,,,,,,,,,,,#DIV/0!,,
2/10/2014 17:00,50.8,71.3,,5.9,39,0,244,0.4,,,,,,,,,,,,,,,#DIV/0!,,
2/10/2014 17:30,34,62.4,,5.6,10,0,326,1.1,,,,,,,,,,,,,,,#DIV/0!,,
2/10/2014 18:00,66.3,78.8,,5.5,0,0,309,0.6,,,,,,,,,,,,,,,#DIV/0!,,
2/10/2014 18:30,98.6,85.8,,5.6,0,0,258,0.6,,,,,,,,,,,,,,,#DIV/0!,,
2/10/2014 19:00,62.7,81.1,,5.6,0,0,228,0.5,,,,,,,,,,,,,,,#DIV/0!,,
2/10/2014 19:30,31,69.1,,5.4,0,0.5,127,0.3,,,,,,,,,,,,,,,#DIV/0!,,
2/10/2014 20:00,31.3,67.6,,4.9,0,0.05,117,0.8,,,,,,,,,,,,,,,#DIV/0!,,
2/10/2014 20:30,45.5,68.2,,4.9,0,0,168,0.9,,,,,,,,,,,,,,,#DIV/0!,,
2/10/2014 21:00,38.4,62,,4.9,0,0.01,157,1,,,,,,,,,,,,,,,#DIV/0!,,
2/10/2014 21:30,49.2,66.5,,4.7,0,0.13,175,1.2,,,,,,,,,,,,,,,#DIV/0!,,
2/10/2014 22:00,24.8,61,,4.6,0,0.01,154,1.2,,,,,,,,,,,,,,,#DIV/0!,,
2/10/2014 22:30,15,59.5,,4.8,0,0,171,1.6,,,,,,,,,,,,,,,#DIV/0!,,
2/10/2014 23:00,18.8,60.1,,4.7,0,0,175,1.5,,,,,,,,,,,,,,,#DIV/0!,,
2/10/2014 23:30,10.6,53.9,,4.8,0,0,187,1.1,,,,,,,,,,,,,,,#DIV/0!,,
2/11/2014 0:00,2.3,37,,5.1,0,0,211,1.5,,,,,,,,,,,,,,,#DIV/0!,,
2/11/2014 0:30,3.9,34,,5,0,0,204,1.5,,,,,,,,,,,,,,,#DIV/0!,,
2/11/2014 1:00,1.8,30.3,,4.9,0,0,199,1.7,,,,,,,,,,,,,,,#DIV/0!,,
2/11/2014 1:30,0.4,24,,5,0,0,214,1.5,,,,,,,,,,,,,,,#DIV/0!,,
2/11/2014 2:00,0.8,19.9,,5,0,0,208,1.4,,,,,,,,,,,,,,,#DIV/0!,,
2/11/2014 2:30,0.6,17.2,,5,0,0,202,1.4,,,,,,,,,,,,,,,#DIV/0!,,
2/11/2014 3:00,1.8,23.2,,5,0,0,185,0.9,,,,,,,,,,,,,,,#DIV/0!,,
2/11/2014 3:30,0.4,18.3,,5,0,0,141,0.7,,,,,,,,,,,,,,,#DIV/0!,,
2/11/2014 4:00,1.3,18.6,,5.1,0,0,171,1.3,,,,,,,,,,,,,,,#DIV/0!,,
2/11/2014 4:30,0.3,18.3,,5,0,0,164,1.4,,,,,,,,,,,,,,,#DIV/0!,,
2/11/2014 5:00,1.6,21,,5,0,0,185,1.1,,,,,,,,,,,,,,,#DIV/0!,,
2/11/2014 5:30,1.7,20,,4.9,0,0,183,1.3,,,,,,,,,,,,,,,#DIV/0!,,
2/11/2014 6:00,6.9,28.3,,5.1,0,0,182,1.3,,,,,,,,,,,,,,,#DIV/0!,,
2/11/2014 6:30,8.4,30.5,,5.4,0,0,197,1.3,,,,,,,,,,,,,,,#DIV/0!,,
2/11/2014 7:00,18.9,40.1,,5.5,0,0,193,1.3,,,,,,,,,,,,,,,#DIV/0!,,
2/11/2014 7:30,27.3,53.2,,5.6,0,0,184,0.9,,,,,,,,,,,,,,,#DIV/0!,,
2/11/2014 8:00,50.2,60.8,,5.7,2,0,200,1.4,,,,,,,,,,,,,,,#DIV/0!,,
2/11/2014 8:30,56.1,63.2,,5.9,10,0,197,1.4,,,,,,,,,,,,,,,#DIV/0!,,
2/11/2014 9:00,45.8,60.5,,5.9,57,0,194,1.5,,,,,,,,,,,,,,,#DIV/0!,,
2/11/2014 9:30,40.3,49.8,,6.1,60,0,205,2,,,,,,,,,,,,,,,#DIV/0!,,
2/11/2014 10:00,32.7,43.7,,6.1,53,0,212,1.9,,,,,,,,,,,,,,,#DIV/0!,,
2/11/2014 10:30,23.6,36.4,,6.3,110,0,198,1.6,,,,,,,,,,,,,,,#DIV/0!,,
