Datum ,NO (µg/m³),NO2 (µg/m³),Ozon (µg/m³),Temperatur (°C),Globalstrahlung (W/m²),Niederschlag (mm),Windrichtung (°),Windgeschwindigkeit (m/s),Taupunkt (°C),,NO (µg/m³),NO Max,NO2 (µg/m³),NO2 Max,Ozon (µg/m³),Ozon Max,Temperatur (°C),Globalstrahlung (W/m²),Niederschlag (mm),Temperatur (°C),Temperatur (°C),,Ozon 8h-Mittel
2/7/2010 20:30,8,36.76,34.02,2.85,0,0,320,0.76,-1.2,,,,,,,,,,,,,,29
2/7/2010 21:00,8,39.48,24.71,2.6,0,0,222,0.64,-0.81,,,,,,,,,,,,,,29
2/7/2010 21:30,6,31.71,32.79,2.42,0,0,186,0.63,-0.98,,,,,,,,,,,,,,30
2/7/2010 22:00,1,10.57,57.53,2.28,0,0,75,1.02,-1.78,,,,,,,,,,,,,,32
2/7/2010 22:30,0,7.52,59.45,2.22,0,0,86,1.21,-2.37,,,,,,,,,,,,,,33
2/7/2010 23:00,0,7.63,57.9,1.92,0,0,99,1.22,-2.68,,,,,,,,,,,,,,35
2/7/2010 23:30,0,8.44,57.22,1.75,0,0,96,0.9,-2.62,,,,,,,,,,,,,,37
2/8/2010 0:00,0,7.14,59.52,1.51,0,0,88,1.01,-2.53,,,,,,,,,,,,,,39
2/8/2010 0:30,,,,1.51,0,0,89,0.75,-2.67,,,,,,,,,,,,,,40
2/8/2010 1:00,0,9.77,66.72,1.44,0,0,85,1.02,-3.46,,,,,,,,,,,,,,43
2/8/2010 1:30,0,6.51,64.4,1.25,0,0,94,1.49,-3.42,,,,,,,,,,,,,,47
2/8/2010 2:00,0,4.74,69.8,1.12,0,0,107,1.19,-3.84,,,,,,,,,,,,,,50
2/8/2010 2:30,0,5,70.56,1.02,0,0,105,1.54,-3.98,,,,,,,,,,,,,,53
2/8/2010 3:00,0,3.62,71.42,0.85,0,0,86,1.59,-4.27,,,,,,,,,,,,,,55
2/8/2010 3:30,0,3.45,71.32,0.66,0,0,62,1.26,-4.46,,,,,,,,,,,,,,56
2/8/2010 4:00,0,3,72.71,0.38,0,0,35,1.45,-4.63,,,,,,,,,,,,,,58
2/8/2010 4:30,0,3.15,73.46,0.15,0,0,76,1.76,-4.73,,,,,,,,,,,,,,61
2/8/2010 5:00,0,3.32,73.51,-0.16,0,0,41,1.68,-5.04,,,,,,,,,,,,,,64
2/8/2010 5:30,1,5.24,71.74,-0.25,0,0,35,1.26,-5.14,,,,,,,,,,,,,,66
2/8/2010 6:00,1,5.58,69.63,-0.41,0,0,35,1.53,-5.2,,,,,,,,,,,,,,67
2/8/2010 6:30,2,7.01,67.62,-0.63,0,0,39,1.39,-5.36,,,,,,,,,,,,,,68
2/8/2010 7:00,1,7.16,67.08,-0.63,0,0,91,1.32,-5.2,,,,,,,,,,,,,,68
2/8/2010 7:30,1,8.41,62.46,-1.01,0,0,100,2.33,-5.49,,,,,,,,,,,,,,69
2/8/2010 8:00,1,9.58,60.82,-1.93,9,0,96,2.88,-6.13,,,,,,,,,,,,,,69
2/8/2010 8:30,1,11.42,55.24,-2.84,18,0,90,2.76,-6.63,,,,,,,,,,,,,,68
2/8/2010 9:00,2,12.94,53.58,-3.13,31,0,91,1.85,-6.86,,,,,,,,,,,,,,67
2/8/2010 9:30,3,12.29,52.66,-3.27,68,0,106,1.64,-7.08,,,,,,,,,,,,,,66
2/8/2010 10:00,2,12.39,50.28,-3.03,110,0,105,1.87,-7.17,,,,,,,,,,,,,,65
2/8/2010 10:30,3,14.93,48.93,-2.87,98,0,118,2.03,-7.19,,,,,,,,,,,,,,64
2/8/2010 11:00,2,12.13,53.27,-3.15,107,0,100,2.39,-7.45,,,,,,,,,,,,,,63
2/8/2010 11:30,2,12.65,54.04,-3.33,119,0,98,2.36,-7.64,,,,,,,,,,,,,,62
2/8/2010 12:00,7,17.56,55.31,-3.31,104,0,56,1.15,-7.5,,,,,,,,,,,,,,61
2/8/2010 12:30,7,15.81,56.72,-3.02,121,0,68,1.27,-7.15,,,,,,,,,,,,,,60
2/8/2010 13:00,8,15.19,56.48,-2.89,126,0,70,1.22,-6.96,,,,,,,,,,,,,,58
2/8/2010 13:30,5,11.72,58.94,-2.51,177,0,40,1.46,-7.07,,,,,,,,,,,,,,58
2/8/2010 14:00,7,13.88,57.53,-1.87,207,0,39,1.16,-7.05,,,,,,,,,,,,,,57
2/8/2010 14:30,8,19.76,56.23,-1.87,159,0,31,1.16,-7.1,,,,,,,,,,,,,,56
2/8/2010 15:00,5,13.09,57.68,-1.66,150,0,83,1.12,-6.91,,,,,,,,,,,,,,56
2/8/2010 15:30,1,8.19,64.32,-1.75,158,0,82,1.76,-7.02,,,,,,,,,,,,,,56
2/8/2010 16:00,2,9.91,63.16,-1.75,119,0,100,1.97,-6.98,,,,,,,,,,,,,,56
2/8/2010 16:30,4,17.19,56.72,-1.59,76,0,111,1.47,-6.8,,,,,,,,,,,,,,56
2/8/2010 17:00,1,12.83,61,-1.93,32,0,60,1.52,-7.05,,,,,,,,,,,,,,56
2/8/2010 17:30,2,14.1,61.14,-2.18,14,0,83,1.51,-7.19,,,,,,,,,,,,,,57
2/8/2010 18:00,2,15.28,59.14,-2.29,0,0,103,1.81,-7.23,,,,,,,,,,,,,,58
2/8/2010 18:30,1,15.41,60.13,-2.39,0,0,109,3.15,-7.3,,,,,,,,,,,,,,58
2/8/2010 19:00,1,14.36,60.81,-2.67,0,0,101,2.26,-7.53,,,,,,,,,,,,,,59
2/8/2010 19:30,5,17.52,58.34,-2.65,0,0,61,1.43,-7.53,,,,,,,,,,,,,,59
2/8/2010 20:00,8,21.02,56.82,-2.5,0,0,76,1.55,-7.45,,,,,,,,,,,,,,59
2/8/2010 20:30,2,15.21,60.15,-2.61,0,0,88,2.02,-7.53,,,,,,,,,,,,,,59
2/8/2010 21:00,2,13.7,61.21,-2.59,0,0,102,2.66,-7.5,,,,,,,,,,,,,,60
2/8/2010 21:30,0,11.03,62.81,-2.61,0,0,89,2.68,-7.58,,,,,,,,,,,,,,60
2/8/2010 22:00,1,11.67,61.65,-2.66,0,0,93,2.73,-7.6,,,,,,,,,,,,,,60
2/8/2010 22:30,0,10.62,61.58,-2.79,0,0,93,3.04,-7.63,,,,,,,,,,,,,,60
2/8/2010 23:00,1,11.33,60.38,-2.84,0,0,78,2.12,-7.61,,,,,,,,,,,,,,61
2/8/2010 23:30,0,11.09,60.37,-2.89,0,0,89,1.69,-7.6,,,,,,,,,,,,,,60
2/9/2010 0:00,0,9.53,61.89,-3,0,0,77,2.06,-7.65,,,,,,,,,,,,,,60
2/9/2010 0:30,0,8.53,63.08,-3,0,0,83,2.02,-7.61,,,,,,,,,,,,,,61
2/9/2010 1:00,1,9.09,61.88,-2.96,0,0,117,1.72,-7.56,,,,,,,,,,,,,,61
2/9/2010 1:30,,,,-3.13,0,0,86,2.3,-7.62,,,,,,,,,,,,,,61
2/9/2010 2:00,0,10.26,62.15,-3.34,0,0,89,3.44,-7.69,,,,,,,,,,,,,,61
2/9/2010 2:30,0,7.55,61.48,-3.42,0,0,89,3.85,-7.72,,,,,,,,,,,,,,61
2/9/2010 3:00,0,7.21,61.24,-3.64,0,0,86,4.27,-7.89,,,,,,,,,,,,,,61
2/9/2010 3:30,0,7.97,59.8,-3.71,0,0,93,2.71,-7.84,,,,,,,,,,,,,,61
2/9/2010 4:00,0,7.72,59.4,-3.7,0,0,91,3.13,-7.78,,,,,,,,,,,,,,61
2/9/2010 4:30,0,7.59,59.69,-3.67,0,0,85,3.54,-7.74,,,,,,,,,,,,,,61
2/9/2010 5:00,0,7.59,59.05,-3.77,0,0,96,2.74,-7.77,,,,,,,,,,,,,,61
2/9/2010 5:30,0,7.23,59.18,-3.95,0,0,95,3.3,-7.86,,,,,,,,,,,,,,61
2/9/2010 6:00,1,7.53,58.77,-4.04,0,0,95,3.4,-7.88,,,,,,,,,,,,,,61
2/9/2010 6:30,0,7.54,60.42,-4.07,0,0,91,2.93,-7.94,,,,,,,,,,,,,,61
2/9/2010 7:00,1,8.33,61.3,-4.02,0,0,82,2.15,-7.9,,,,,,,,,,,,,,61
2/9/2010 7:30,0,8.27,62.9,-3.94,0,0,67,2.05,-7.88,,,,,,,,,,,,,,61
2/9/2010 8:00,1,9.15,60.94,-3.88,10,0,77,1.85,-7.88,,,,,,,,,,,,,,61
2/9/2010 8:30,3,12.63,56.97,-3.81,12,0,73,1.71,-7.88,,,,,,,,,,,,,,60
2/9/2010 9:00,1,9.97,58.15,-3.72,36,0,77,2.85,-7.86,,,,,,,,,,,,,,60
2/9/2010 9:30,2,11.13,58.41,-3.67,61,0,84,3.42,-7.8,,,,,,,,,,,,,,60
2/9/2010 10:00,1,8.71,58.79,-3.5,76,0,82,3.14,-7.85,,,,,,,,,,,,,,60
2/9/2010 10:30,2,9.76,57.72,-3.06,139,0,79,2.24,-7.66,,,,,,,,,,,,,,60
2/9/2010 11:00,3,10.95,56.01,-2.74,161,0,85,2.22,-7.59,,,,,,,,,,,,,,59
2/9/2010 11:30,2,11.53,55.7,-2.57,161,0,82,2.38,-7.58,,,,,,,,,,,,,,59
2/9/2010 12:00,2,11.86,55.07,-2.22,178,0,98,1.95,-7.41,,,,,,,,,,,,,,59
2/9/2010 12:30,2,11.69,55.16,-2.15,150,0,100,2.13,-7.4,,,,,,,,,,,,,,58
2/9/2010 13:00,3,13.76,52.96,-2.15,150,0,104,1.95,-7.37,,,,,,,,,,,,,,58
2/9/2010 13:30,2,12.68,53.71,-1.91,167,0,84,1.64,-7.32,,,,,,,,,,,,,,58
2/9/2010 14:00,3,14.39,52.48,-1.85,141,0,107,2.23,-7.3,,,,,,,,,,,,,,57
2/9/2010 14:30,2,12.31,53.16,-2.01,106,0,94,1.86,-7.43,,,,,,,,,,,,,,57
2/9/2010 15:00,1,12.5,52.68,-1.98,75,0,83,1.58,-7.38,,,,,,,,,,,,,,56
2/9/2010 15:30,1,13.57,50.78,-2.05,68,0,96,1.77,-7.38,,,,,,,,,,,,,,56
2/9/2010 16:00,1,12.99,50.79,-2.07,64,0,88,1.66,-7.29,,,,,,,,,,,,,,55
2/9/2010 16:30,2,13.59,49.33,-2.08,41,0,88,1.64,-7.25,,,,,,,,,,,,,,54
2/9/2010 17:00,1,13.06,50.5,-2.24,24,0,81,1.6,-7.32,,,,,,,,,,,,,,54
2/9/2010 17:30,1,11.6,51.1,-2.37,11,0,79,1.69,-7.38,,,,,,,,,,,,,,53
2/9/2010 18:00,0,11.21,51.56,-2.64,0,0,69,1.94,-7.57,,,,,,,,,,,,,,53
2/9/2010 18:30,3,13.65,48.56,-2.79,0,0,45,1.31,-7.62,,,,,,,,,,,,,,52
2/9/2010 19:00,3,15.45,46.37,-2.99,0,0,37,1.04,-7.79,,,,,,,,,,,,,,52
2/9/2010 19:30,4,16.13,45.92,-3.1,0,0,28,1.12,-7.84,,,,,,,,,,,,,,51
2/9/2010 20:00,13,24.34,39.97,-3.34,0,0,7,1.35,-8.02,,,,,,,,,,,,,,50
2/9/2010 20:30,4,16.74,42.83,-3.53,0,0,23,1.33,-8.11,,,,,,,,,,,,,,50
2/9/2010 21:00,7,42.72,17.79,-4.03,0,0,325,1.86,-7.6,,,,,,,,,,,,,,47
2/9/2010 21:30,4,36.33,22.67,-4.56,0,0,320,2.97,-7.78,,,,,,,,,,,,,,45
2/9/2010 22:00,6,33.4,25.24,-4.65,0,0,311,2.63,-7.96,,,,,,,,,,,,,,44
2/9/2010 22:30,8,34.01,25.21,-5.03,0,0,317,3.03,-8.39,,,,,,,,,,,,,,42
2/9/2010 23:00,3,32.8,25.53,-5.41,0,0,318,3.17,-8.58,,,,,,,,,,,,,,40
2/9/2010 23:30,2,33.27,24.8,-5.71,0,0,318,2.8,-8.55,,,,,,,,,,,,,,39
2/10/2010 0:00,2,30.63,27.52,-5.86,0,0,320,3.11,-8.62,,,,,,,,,,,,,,37
2/10/2010 0:30,1,27,30.39,-6.04,0,0,320,3.04,-8.76,,,,,,,,,,,,,,36
2/10/2010 1:00,1,26.97,30,-6.04,0,0,321,3.09,-8.8,,,,,,,,,,,,,,35
2/10/2010 1:30,1,28,28.9,-6.17,0,0,321,3.4,-8.85,,,,,,,,,,,,,,33
2/10/2010 2:00,1,28.64,27.38,-6.2,0,0,324,2.38,-8.65,,,,,,,,,,,,,,32
2/10/2010 2:30,,,,-6.19,0,0,320,2.35,-8.9,,,,,,,,,,,,,,31
2/10/2010 3:00,1,32.88,26.79,-6.13,0,0,321,2.25,-9.03,,,,,,,,,,,,,,29
2/10/2010 3:30,1,28.17,27.77,-6.15,0,0,312,1.84,-9.37,,,,,,,,,,,,,,28
2/10/2010 4:00,1,27.23,28.28,-6.03,0,0,317,1.68,-9.37,,,,,,,,,,,,,,27
2/10/2010 4:30,1,24.48,32.38,-5.97,0,0,311,1.63,-9.53,,,,,,,,,,,,,,27
2/10/2010 5:00,2,24.4,30.79,-5.99,0,0,322,1.94,-9.5,,,,,,,,,,,,,,28
2/10/2010 5:30,1,20.81,34.92,-6.1,0,0,315,2.08,-9.13,,,,,,,,,,,,,,28
2/10/2010 6:00,3,19.3,36.99,-6.17,0,0,315,2.2,-8.76,,,,,,,,,,,,,,29
2/10/2010 6:30,4,24,35.52,-6.19,0,0,318,1.51,-9.28,,,,,,,,,,,,,,30
2/10/2010 7:00,13,32.87,28.69,-6.09,0,0,316,1.63,-9.24,,,,,,,,,,,,,,30
2/10/2010 7:30,18,32.79,31.88,-6.16,0,0,319,1.68,-9.56,,,,,,,,,,,,,,31
2/10/2010 8:00,28,40.98,29.25,-6.05,11,0,320,1.66,-9.86,,,,,,,,,,,,,,31
2/10/2010 8:30,26,49.56,25.96,-5.93,16,0,318,1.4,-10.04,,,,,,,,,,,,,,30
2/10/2010 9:00,28,37.81,28,-5.92,30,0,321,1.55,-9.84,,,,,,,,,,,,,,30
2/10/2010 9:30,35,49.88,22.8,-5.96,56,0,316,1.46,-9.33,,,,,,,,,,,,,,30
2/10/2010 10:00,31,43.98,22.88,-5.97,94,0,321,1.53,-8.75,,,,,,,,,,,,,,30
2/10/2010 10:30,27,46.78,23.76,-5.89,123,0,324,1.56,-8.32,,,,,,,,,,,,,,29
2/10/2010 11:00,22,35.08,30.92,-5.76,238,0,321,2.3,-8.45,,,,,,,,,,,,,,29
2/10/2010 11:30,27,36.56,32.75,-5.7,216,0,322,2.3,-8.96,,,,,,,,,,,,,,30
2/10/2010 12:00,22,29.81,40.01,-5.22,403,0,318,2.6,-9.38,,,,,,,,,,,,,,30
2/10/2010 12:30,18,26.13,47.47,-4.88,443,0,320,2.65,-10.32,,,,,,,,,,,,,,31
2/10/2010 13:00,15,26.64,49.15,-4.23,446,0,336,2.2,-10.89,,,,,,,,,,,,,,33
2/10/2010 13:30,22,32.1,46.85,-4.62,238,0,310,2.72,-10.53,,,,,,,,,,,,,,33
2/10/2010 14:00,20,33.14,48.33,-4.3,213,0,327,2.11,-11.14,,,,,,,,,,,,,,34
2/10/2010 14:30,19,32.36,50.68,-4.71,222,0,316,2.37,-10.81,,,,,,,,,,,,,,35
2/10/2010 15:00,18,34.5,49.42,-4.47,171,0,313,2.33,-10.83,,,,,,,,,,,,,,36
2/10/2010 15:30,27,48.69,42.76,-4.57,139,0,329,1.92,-9.91,,,,,,,,,,,,,,37
2/10/2010 16:00,19,41.53,47.22,-4.49,152,0,327,1.98,-10.83,,,,,,,,,,,,,,38
2/10/2010 16:30,10,31.36,49.92,-4.07,157,0,11,1.53,-11.18,,,,,,,,,,,,,,40
2/10/2010 17:00,13,34.75,50.34,-4.3,56,0,353,1.81,-11.77,,,,,,,,,,,,,,41
2/10/2010 17:30,20,48.14,37.63,-4.6,24,0,329,1.8,-10.49,,,,,,,,,,,,,,42
2/10/2010 18:00,25,65.01,26.65,-5.02,0,0,320,1.13,-9.71,,,,,,,,,,,,,,42
2/10/2010 18:30,10,44.22,33.74,-5.36,0,0,24,0.98,-10.09,,,,,,,,,,,,,,43
2/10/2010 19:00,2,30.53,46.9,-5.75,0,0,31,0.73,-11.15,,,,,,,,,,,,,,44
2/10/2010 19:30,5,36.29,40.71,-5.79,0,0,17,0.77,-11.26,,,,,,,,,,,,,,44
2/10/2010 20:00,5,41.91,36.66,-5.85,0,0,16,0.74,-11.05,,,,,,,,,,,,,,44
2/10/2010 20:30,4,36.95,41.39,-6.25,0,0,14,0.73,-11.23,,,,,,,,,,,,,,44
2/10/2010 21:00,3,32.82,46.42,-6.58,0,0,18,0.82,-11.19,,,,,,,,,,,,,,43
2/10/2010 21:30,6,40.86,39.41,-6.88,0,0,358,0.3,-11.21,,,,,,,,,,,,,,43
2/10/2010 22:00,31,57.53,27.48,-6.86,0,0,282,0.5,-10.9,,,,,,,,,,,,,,42
2/10/2010 22:30,15,39.79,41.35,-6.78,0,0,272,1.16,-10.77,,,,,,,,,,,,,,41
2/10/2010 23:00,14,53.62,29.31,-6.46,0,0,275,1.7,-10.61,,,,,,,,,,,,,,40
2/10/2010 23:30,6,50.16,30.15,-6.46,0,0,276,1.85,-10.53,,,,,,,,,,,,,,39
2/11/2010 0:00,7,48.4,32.24,-6.34,0,0,270,1.89,-10.34,,,,,,,,,,,,,,38
2/11/2010 0:30,4,40.65,37.74,-6.16,0,0,259,1.96,-10.39,,,,,,,,,,,,,,37
2/11/2010 1:00,2,26.47,53.39,-5.78,0,0,141,1.25,-10.64,,,,,,,,,,,,,,38
2/11/2010 1:30,0,10.55,70.89,-5.53,0,0,62,2.22,-11.39,,,,,,,,,,,,,,40
2/11/2010 2:00,0,10.97,71.02,-5.55,0,0,62,2.34,-11.85,,,,,,,,,,,,,,42
2/11/2010 2:30,0,14.71,61.49,-5.7,0,0,90,1.72,-11.79,,,,,,,,,,,,,,44
2/11/2010 3:00,1,20.45,57.11,-5.91,0,0,323,1.6,-11.19,,,,,,,,,,,,,,45
2/11/2010 3:30,,,,-5.82,0,0,31,1.92,-11.31,,,,,,,,,,,,,,45
2/11/2010 4:00,1,23.14,52.96,-6.35,0,0,347,1.96,-10.88,,,,,,,,,,,,,,46
2/11/2010 4:30,1,23.07,47.85,-6.71,0,0.01,330,1.7,-9.91,,,,,,,,,,,,,,47
2/11/2010 5:00,1,24.68,47.07,-6.89,0,0.09,323,1.8,-9.38,,,,,,,,,,,,,,47
2/11/2010 5:30,1,25.96,46.24,-6.98,0,0.05,313,1.95,-9,,,,,,,,,,,,,,47
2/11/2010 6:00,6,32.9,43.46,-6.71,0,0,325,1.35,-8.73,,,,,,,,,,,,,,48
2/11/2010 6:30,4,30.83,42.08,-6.55,0,0.04,341,1.36,-8.61,,,,,,,,,,,,,,48
2/11/2010 7:00,8,35.83,40.85,-6.49,0,0.05,335,1.36,-8.48,,,,,,,,,,,,,,49
2/11/2010 7:30,17,42.51,42.95,-6.36,0,0,324,1.75,-8.61,,,,,,,,,,,,,,50
2/11/2010 8:00,23,46.11,40.76,-6.21,12,0,320,1.57,-8.64,,,,,,,,,,,,,,50
2/11/2010 8:30,16,48.2,42.15,-6.18,23,0,314,2.04,-8.64,,,,,,,,,,,,,,51
2/11/2010 9:00,13,34.35,46.15,-6.15,39,0,319,2.69,-8.56,,,,,,,,,,,,,,50
2/11/2010 9:30,16,33.9,46.63,-6.17,57,0,318,2.79,-8.43,,,,,,,,,,,,,,49
2/11/2010 10:00,16,38.91,49,-5.89,94,0.01,317,2.67,-8.35,,,,,,,,,,,,,,47
2/11/2010 10:30,17,33.49,50.78,-5.49,139,0,318,2.88,-8.54,,,,,,,,,,,,,,46
2/11/2010 11:00,12,27.25,55.79,-5.19,159,0,319,3.04,-8.48,,,,,,,,,,,,,,46
2/11/2010 11:30,15,32.88,56.94,-4.83,187,0,320,2.99,-8.23,,,,,,,,,,,,,,47
2/11/2010 12:00,16,32.84,58.26,-4.53,212,0,319,3.06,-8.08,,,,,,,,,,,,,,47
2/11/2010 12:30,13,28.26,64.1,-4.28,281,0,320,3.52,-7.77,,,,,,,,,,,,,,48
2/11/2010 13:00,12,28.13,66.44,-3.98,253,0,320,3.56,-7.52,,,,,,,,,,,,,,50
2/11/2010 13:30,11,27.45,66.61,-3.97,171,0,323,3.3,-7.3,,,,,,,,,,,,,,51
2/11/2010 14:00,12,31.55,66.43,-3.79,121,0,320,3,-7.23,,,,,,,,,,,,,,52
2/11/2010 14:30,19,35.1,64.21,-3.34,126,0,330,2.16,-7.1,,,,,,,,,,,,,,54
2/11/2010 15:00,17,33.7,63.16,-2.56,112,0,339,1.83,-6.89,,,,,,,,,,,,,,55
2/11/2010 15:30,21,35.18,64.63,-2.07,130,0,336,1.91,-6.85,,,,,,,,,,,,,,56
2/11/2010 16:00,20,34.23,65.27,-1.68,117,0,330,2.13,-6.78,,,,,,,,,,,,,,58
2/11/2010 16:30,18,38.1,62.41,-1.43,76,0,334,1.76,-6.61,,,,,,,,,,,,,,59
2/11/2010 17:00,15,32.74,65.74,-1.45,42,0,341,2.21,-6.71,,,,,,,,,,,,,,60
2/11/2010 17:30,9,23.85,69.45,-1.84,18,0,350,2.11,-6.82,,,,,,,,,,,,,,62
2/11/2010 18:00,10,29.47,67.98,-2.17,9,0,341,2.07,-6.84,,,,,,,,,,,,,,63
2/11/2010 18:30,12,29.02,66.96,-2.22,0,0,352,2.2,-7.29,,,,,,,,,,,,,,64
2/11/2010 19:00,10,26.03,67.95,-2.3,0,0,334,1.75,-7.2,,,,,,,,,,,,,,65
2/11/2010 19:30,9,26.56,70.57,-2.76,0,0,323,1.86,-7.07,,,,,,,,,,,,,,66
2/11/2010 20:00,8,21.3,70.49,-2.81,0,0,322,1.84,-7.19,,,,,,,,,,,,,,66
2/11/2010 20:30,8,20.21,68.59,-3.12,0,0,314,2.03,-6.95,,,,,,,,,,,,,,67
2/11/2010 21:00,6,24.8,58.49,-3.53,0,0,315,2.29,-6.57,,,,,,,,,,,,,,66
2/11/2010 21:30,5,36.74,44.09,-3.79,0,0.01,314,2.31,-5.92,,,,,,,,,,,,,,65
2/11/2010 22:00,5,41.91,38.15,-3.91,0,0,319,2.2,-5.67,,,,,,,,,,,,,,63
2/11/2010 22:30,3,39.06,41.5,-3.88,0,0,321,2.07,-5.59,,,,,,,,,,,,,,62
2/11/2010 23:00,3,34.43,47.82,-3.8,0,0,317,2.05,-5.52,,,,,,,,,,,,,,61
2/11/2010 23:30,2,16.98,63.67,-3.76,0,0,321,2.11,-5.58,,,,,,,,,,,,,,61
2/12/2010 0:00,4,20.93,61.02,-3.74,0,0,323,1.79,-5.82,,,,,,,,,,,,,,60
2/12/2010 0:30,3,20.35,58.52,-3.72,0,0,320,1.85,-6.11,,,,,,,,,,,,,,60
2/12/2010 1:00,2,25.08,52.73,-3.83,0,0,323,1.46,-5.91,,,,,,,,,,,,,,59
2/12/2010 1:30,1,22.95,53.54,-3.9,0,0,324,1.26,-5.73,,,,,,,,,,,,,,58
2/12/2010 2:00,2,18.39,58.78,-3.92,0,0,321,1.54,-5.77,,,,,,,,,,,,,,58
2/12/2010 2:30,1,16.7,60.06,-4.05,0,0,320,1.91,-5.94,,,,,,,,,,,,,,57
2/12/2010 3:00,1,15.24,62.32,-4.09,0,0.01,321,1.27,-5.93,,,,,,,,,,,,,,57
2/12/2010 3:30,1,20.03,55.15,-3.95,0,0,322,1.43,-5.71,,,,,,,,,,,,,,56
2/12/2010 4:00,1,19.4,52.15,-3.94,0,0,325,1.17,-5.59,,,,,,,,,,,,,,55
2/12/2010 4:30,,,,-3.83,0,0,326,1.01,-5.43,,,,,,,,,,,,,,54
2/12/2010 5:00,2,24.47,45.36,-3.83,0,0,318,1.2,-5.37,,,,,,,,,,,,,,53
2/12/2010 5:30,1,23.73,44.36,-3.78,0,0,326,0.94,-5.28,,,,,,,,,,,,,,53
2/12/2010 6:00,11,45.41,36.95,-3.77,0,0,327,0.64,-5.28,,,,,,,,,,,,,,53
2/12/2010 6:30,12,46.06,24.44,-3.82,0,0,339,0.47,-5.34,,,,,,,,,,,,,,52
2/12/2010 7:00,23,52.83,18.26,-3.71,0,0,321,0.75,-5.21,,,,,,,,,,,,,,50
2/12/2010 7:30,22,56.55,19.21,-3.64,0,0,333,0.57,-5.13,,,,,,,,,,,,,,47
2/12/2010 8:00,41,73.6,13.73,-3.52,12,0,318,0.72,-4.99,,,,,,,,,,,,,,44
2/12/2010 8:30,38,68.75,13.83,-3.46,26,0,316,0.96,-4.93,,,,,,,,,,,,,,41
2/12/2010 9:00,29,62.05,21.57,-3.18,54,0,318,1.5,-4.66,,,,,,,,,,,,,,39
2/12/2010 9:30,29,51.28,27.47,-2.98,61,0,319,2.13,-4.5,,,,,,,,,,,,,,37
2/12/2010 10:00,19,44.66,34.14,-2.73,61,0,316,2.27,-4.3,,,,,,,,,,,,,,35
2/12/2010 10:30,23,50.39,34.13,-2.64,69,0,316,2.25,-4.29,,,,,,,,,,,,,,34
2/12/2010 11:00,30,50.66,29.72,-2.31,104,0.01,318,2.31,-4.12,,,,,,,,,,,,,,31
2/12/2010 11:30,26,44.22,38.62,-2.12,134,0.01,317,2.61,-4.13,,,,,,,,,,,,,,30
2/12/2010 12:00,24,41.35,40.09,-1.86,147,0.01,316,2.47,-4.15,,,,,,,,,,,,,,29
2/12/2010 12:30,21,39.97,42.76,-1.7,139,0,317,2.56,-4.19,,,,,,,,,,,,,,30
2/12/2010 13:00,20,35.02,47.29,-0.99,193,0,328,2.24,-4.31,,,,,,,,,,,,,,30
2/12/2010 13:30,23,39.21,48.13,-0.72,198,0,321,2.45,-4.58,,,,,,,,,,,,,,31
2/12/2010 14:00,24,35.5,47.63,-0.61,198,0,338,2,-4.65,,,,,,,,,,,,,,31
2/12/2010 14:30,17,35.24,47.59,-0.63,180,0,324,2.42,-4.77,,,,,,,,,,,,,,33
2/12/2010 15:00,17,31.03,50.74,-0.43,182,0,338,2.2,-4.87,,,,,,,,,,,,,,35
2/12/2010 15:30,13,23.84,57.17,-0.21,149,0,336,1.69,-5.25,,,,,,,,,,,,,,37
2/12/2010 16:00,10,24.47,61.74,-0.27,133,0,346,2.25,-5.71,,,,,,,,,,,,,,40
2/12/2010 16:30,13,24.17,58.92,-0.42,75,0,352,2.04,-5.99,,,,,,,,,,,,,,43
2/12/2010 17:00,11,25.13,55.01,-0.49,44,0,348,1.61,-5.73,,,,,,,,,,,,,,45
2/12/2010 17:30,15,41.11,38.32,-0.87,18,0,323,2.06,-5.23,,,,,,,,,,,,,,46
2/12/2010 18:00,18,58.52,27.77,-1.16,8,0,331,1.7,-4.97,,,,,,,,,,,,,,45
2/12/2010 18:30,17,47.05,35.05,-1.28,0,0,338,1.65,-5.22,,,,,,,,,,,,,,45
2/12/2010 19:00,14,29.76,49.46,-1.35,0,0,333,1.77,-5.78,,,,,,,,,,,,,,47
2/12/2010 19:30,8,26.61,50.8,-1.5,0,0,346,1.52,-5.79,,,,,,,,,,,,,,47
2/12/2010 20:00,5,24.3,51.15,-1.59,0,0,350,1.6,-5.81,,,,,,,,,,,,,,48
2/12/2010 20:30,12,30.9,46.24,-1.69,0,0,334,1.38,-5.87,,,,,,,,,,,,,,48
2/12/2010 21:00,7,24.94,48.52,-1.85,0,0,345,1.61,-5.96,,,,,,,,,,,,,,48
2/12/2010 21:30,6,21.87,49.51,-1.95,0,0,336,1.59,-5.98,,,,,,,,,,,,,,48
2/12/2010 22:00,5,24.75,48.74,-2.04,0,0,326,1.36,-6.01,,,,,,,,,,,,,,49
2/12/2010 22:30,4,21.28,50.23,-2.18,0,0,318,1.8,-6.03,,,,,,,,,,,,,,49
2/12/2010 23:00,5,18.67,48.69,-2.29,0,0,317,1.49,-6.06,,,,,,,,,,,,,,49
2/12/2010 23:30,2,17.04,50.14,-2.39,0,0,318,1.83,-6.08,,,,,,,,,,,,,,48
